Version Object ID,URL Type,speckle_type,Object ID,Model URL,data.ObjectType,Размеры.Площадь,Размеры.Объем,Размеры.Длина
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c6a2b4a3071d9cdd2040fdc9bf6d07da,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,036244665","0,000797109","0,030608994"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c7c46b1dcc5dda5da949c7a3bb394112,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ca8e0be27af5c114c94a7532f0ccfc1e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,cce323358d982df9809b453e5e29a2fb,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,cd3f95f0e6fe0c6cde0108325c9b9293,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ce2b5ae920a1e1bc8580a03b0ff99ca4,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,00513391","0,076491582","2,93727673"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,cf45b68abf391a3f0d8058d18471dc4a,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,357638889","0,025906033","0,994791667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,d1450136564e293e5e20b25faaae0ff3,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,d503472b1a9559e942ff84c763026d41,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,d5694496b50a7d2f9e4789193d82f811,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,032986111","0,000542535","0,020833333"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,d5ce611908e716825886d23819d03929,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,036244665","0,000797109","0,030608994"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,da7e68307de322b9be2d8ca3ced5dc75,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,036244665","0,000797109","0,030608994"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,deafcf31b87d913e2c5069f6d4641b52,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,dec6d81dabaceae50649d3f8d3c20b8b,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,269345357","0,097133101","3,729911072"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e12873f9515d8b16f605ec3948be3771,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,378472222","0,027533637","1,057291667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e4595460ec6ce94c6812abc07fcc1fbf,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,00513391","0,076491582","2,93727673"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e4fac30d8c1e2ceea968b4feeb70947e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,357638889","0,025906033","0,994791667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e6c32039665a910d7040f2f63490fca2,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,378472222","0,027533637","1,057291667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e898767ad4beb6f21dd00928bac0e10c,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,e8f756190235d0ffd747b24d228c88ec,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,269345357","0,097133101","3,729911072"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ea0096c86a7ac77095c082f588a9bf19,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,301444402","0,021515839","0,826208206"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,eb9120b4ca36f1887e6dcc88febdced7,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ec37fd741e9794ffc10c464fed82045c,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,f27d106a9dffcd05aa165df7894e696f,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,f310bcb14584d5bad1ca9e86443e1044,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,378472222","0,027533637","1,057291667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,fbedf00617597c54819d82b7c40de7ef,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,fd0a156449e6f530641642964b839762,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,755208333","0,056966146","2,1875"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,fdbb6e569edb89e63f1923c517310c33,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,032986111","0,000542535","0,020833333"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,fde3c41b269a7c9fc54407e974475423,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
